Arquivo,Gabarito,Predicao_Raw,Predicao_Fuzzy,Levenshtein_Raw,Levenshtein_Fuzzy,Similaridade_Raw,Similaridade_Fuzzy,CER_Raw,CER_Fuzzy,WER_Raw,WER_Fuzzy,Accuracy_Raw,Accuracy80_Raw,Accuracy_Fuzzy,Accuracy80_Fuzzy,Tempo_Inferencia
P0266.jpg,monfast,monfast .,monfast,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2288358211517334
P0102.jpg,rosu,rosen,rosetn,2,3,0.6666666666666667,0.6,0.5,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.1530461311340332
P1046.jpg,nameton,nameton .,nameton,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.19021058082580566
P0793.jpg,epitra,vescummaps .,nexum mups,10,9,0.2222222222222222,0.25,1.6666666666666667,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.17980742454528809
P0903.jpg,ac pr,apr,ac pr,2,0,0.75,1.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14352893829345703
P0468.jpg,coralcal,combred .,comprid,7,6,0.3529411764705882,0.4,0.875,0.75,2.0,1.0,0.0,0.0,0.0,0.0,0.18081164360046387
P0782.jpg,lecor,teeor .,tory,4,4,0.5,0.4444444444444444,0.8,0.8,2.0,1.0,0.0,0.0,0.0,0.0,0.17076897621154785
P0307.jpg,spilac,spilae,spilac,1,0,0.8333333333333334,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17217779159545898
P0129.jpg,montelon,mcmtelum .,montelm,6,2,0.4444444444444444,0.8,0.75,0.25,2.0,1.0,0.0,0.0,0.0,1.0,0.25953245162963867
P0333.jpg,rodiflex,radifter .,raditril,5,5,0.5555555555555556,0.5,0.625,0.625,2.0,1.0,0.0,0.0,0.0,0.0,0.22282791137695312
P1088.jpg,folive,follow,follison,3,4,0.5,0.5714285714285714,0.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.08412384986877441
P0089.jpg,myolax,myolax .,myolax,2,0,0.8571428571428572,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.1682901382446289
P0951.jpg,fenix,ferix .,ferix-v,3,3,0.6666666666666667,0.6666666666666667,0.6,0.6,2.0,1.0,0.0,0.0,0.0,0.0,0.14281010627746582
P0478.jpg,gavinaaf,charinaaf .,gavinaaf,5,0,0.631578947368421,1.0,0.625,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.18938994407653809
P0594.jpg,novotril,novatoul .,novonil,5,2,0.5555555555555556,0.8,0.625,0.25,2.0,1.0,0.0,0.0,0.0,1.0,0.181046724319458
P0973.jpg,nystat,wystat .,nystat,3,0,0.7142857142857143,1.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1461801528930664
P1041.jpg,prolix,fsubs .,fusid,7,5,0.0,0.18181818181818177,1.1666666666666667,0.8333333333333334,2.0,1.0,0.0,0.0,0.0,0.0,0.17698431015014648
P0045.jpg,???,boxyear .,biloxe,9,6,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1482229232788086
P0275.jpg,dexter,perstal .,prestal,7,5,0.2666666666666667,0.3076923076923077,1.1666666666666667,0.8333333333333334,2.0,1.0,0.0,0.0,0.0,0.0,0.1910252571105957
P0276.jpg,emprelina,empalima .,maxima,5,6,0.631578947368421,0.4,0.5555555555555556,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,11.571966171264648
P0110.jpg,emep,emep .,emep,2,0,0.8,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.14740514755249023
P0114.jpg,klobid,klabid .,klabid,3,1,0.7142857142857143,0.8333333333333334,0.5,0.16666666666666666,2.0,1.0,0.0,0.0,0.0,1.0,0.1030571460723877
P0831.jpg,epitra,epitora .,epitra,3,0,0.8,1.0,0.5,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.18099260330200195
P0057.jpg,rupin,subsolution .,solon,10,4,0.33333333333333337,0.19999999999999996,2.0,0.8,2.0,1.0,0.0,0.0,0.0,0.0,0.20532751083374023
P0546.jpg,esonix,fromix .,fimix,5,4,0.4285714285714286,0.36363636363636365,0.8333333333333334,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,0.12348580360412598
P0783.jpg,a-fun,afun,a-fun,1,0,0.8888888888888888,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.13617825508117676
P1067.jpg,zithrox,25throy .,troxyf,5,5,0.5,0.6153846153846154,0.7142857142857143,0.7142857142857143,2.0,1.0,0.0,0.0,0.0,0.0,0.17314362525939941
P0825.jpg,neuro,neuro,neuro,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.11043405532836914
P0895.jpg,folzin,folain .,folzin,3,0,0.7142857142857143,1.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.12360453605651855
P0290.jpg,voltalin,voyfahn .,ofran,6,5,0.47058823529411764,0.46153846153846156,0.75,0.625,2.0,1.0,0.0,0.0,0.0,0.0,0.15676069259643555
P0382.jpg,fylox,fylox .,fylox,2,0,0.8333333333333334,1.0,0.4,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.1875770092010498
P0595.jpg,voltalin,voftulin .,voltalin,4,0,0.6666666666666667,1.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.17557954788208008
P0293.jpg,xinc b,wineb .,xinc b,4,0,0.46153846153846156,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.17418909072875977
P0897.jpg,algin,again .,algin,4,0,0.6666666666666667,1.0,0.8,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.11029696464538574
P0602.jpg,escilex,estiless .,estes,5,4,0.5882352941176471,0.5,0.7142857142857143,0.5714285714285714,2.0,1.0,0.0,0.0,0.0,0.0,0.14549946784973145
P0087.jpg,etorix,etorix .,etorix,2,0,0.8571428571428572,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.19280529022216797
P0936.jpg,folzin,forzin .,folzin,3,0,0.7142857142857143,1.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.12152767181396484
P0843.jpg,ointment,ointment .,ointment,2,0,0.8888888888888888,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.16816496849060059
P0728.jpg,enq,eng,ecg,1,2,0.6666666666666667,0.33333333333333337,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.08902382850646973
P1020.jpg,viglimet,vighimet .,vigfimet,3,1,0.7777777777777778,0.875,0.375,0.125,2.0,1.0,0.0,0.0,0.0,1.0,0.16564154624938965
P0320.jpg,vonocab,vonocab .,vonocab,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.21209478378295898
P0849.jpg,dekalin,dekalin .,dekalin,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2059180736541748
P1109.jpg,gestrenol,censipens ;,nimens,7,7,0.4,0.2666666666666667,0.7777777777777778,0.7777777777777778,2.0,1.0,0.0,0.0,0.0,0.0,0.16974472999572754
P0495.jpg,nexe,next,nexe,1,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07355952262878418
P0701.jpg,terbikill,terbihill .,terbikill,3,0,0.8,1.0,0.3333333333333333,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.201920747756958
P0766.jpg,revarol,revaps ;,renova,4,5,0.5333333333333333,0.6153846153846154,0.5714285714285714,0.7142857142857143,2.0,1.0,0.0,0.0,0.0,0.0,0.1351032257080078
P0815.jpg,revatol,"revato ,",revatol,2,0,0.8,1.0,0.2857142857142857,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0235488414764404
P1029.jpg,drise,to rise .,torix,5,4,0.5714285714285714,0.4,1.0,0.8,3.0,1.0,0.0,0.0,0.0,0.0,0.1526343822479248
P0097.jpg,povital,provital .,povital,3,0,0.8235294117647058,1.0,0.42857142857142855,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.1481165885925293
P1070.jpg,fenadin,fenals .,renal,4,4,0.5333333333333333,0.5,0.5714285714285714,0.5714285714285714,2.0,1.0,0.0,0.0,0.0,0.0,0.12835288047790527
P0221.jpg,elodep 5,elodep 5,elodep 5,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.21458816528320312
P0529.jpg,bilaxe,bilaxe .,bilaxe,2,0,0.8571428571428572,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.18961453437805176
P0452.jpg,esohil,esohil .,esohil,2,0,0.8571428571428572,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17215442657470703
P0297.jpg,nexe,next,nexe,1,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08886051177978516
P0052.jpg,losectil,vasco .,vasco,6,6,0.2666666666666667,0.3076923076923077,0.75,0.75,2.0,1.0,0.0,0.0,0.0,0.0,0.14014649391174316
P0381.jpg,vonocab,vonocab .,vonocab,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.1700115203857422
P0597.jpg,pantonix,pantority .,anstouit,5,4,0.631578947368421,0.625,0.625,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.18022680282592773
P0071.jpg,etorix,inderer ( 10s .,indever 10,13,8,0.19047619047619047,0.25,2.1666666666666665,1.3333333333333333,4.0,2.0,0.0,0.0,0.0,0.0,0.2356429100036621
P0984.jpg,finix,fixix .,finix,3,0,0.6666666666666667,1.0,0.6,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1850144863128662
P0355.jpg,sponocid,spinacid .,sponocid,4,0,0.6666666666666667,1.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.16500067710876465
P0219.jpg,cor algen-d,coosign-d,ecosprin,5,9,0.6,0.42105263157894735,0.45454545454545453,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,0.0,0.20351386070251465
P0366.jpg,prestel,prestel .,prestel,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.18827104568481445
P0742.jpg,esprazo,aspruzo .,esprazo,4,0,0.625,1.0,0.5714285714285714,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.20582246780395508
P0799.jpg,desolon,desolon .,desolon,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.13039064407348633
P0540.jpg,nexe,next,nexe,1,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10363221168518066
P0622.jpg,m-kast,m-lulen .,lubilex,7,7,0.2666666666666667,0.0,1.1666666666666667,1.1666666666666667,2.0,1.0,0.0,0.0,0.0,0.0,0.24506545066833496
P0678.jpg,denixil,duixil .,deixil,4,1,0.6666666666666667,0.9230769230769231,0.5714285714285714,0.14285714285714285,2.0,1.0,0.0,0.0,0.0,1.0,0.1907949447631836
P0875.jpg,calboral,calporal,calboral,1,0,0.875,1.0,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09175324440002441
P0211.jpg,clavutil,clavutil,clavutil,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17969703674316406
P0429.jpg,ocof,ocof .,ocof,2,0,0.8,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.14025497436523438
P0356.jpg,texit,text,texit,1,0,0.8888888888888888,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.10490608215332031
P0368.jpg,flamex,flarence .,glarine,6,5,0.5,0.46153846153846156,1.0,0.8333333333333334,2.0,1.0,0.0,0.0,0.0,0.0,1.7216463088989258
P0904.jpg,seclo,secko .,seko,3,2,0.6666666666666667,0.6666666666666667,0.6,0.4,2.0,1.0,0.0,0.0,0.0,0.0,0.1417694091796875
P0811.jpg,neuro,neuro,neuro,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.12872767448425293
P0032.jpg,myosit,medroory .,medroxy,8,6,0.25,0.3076923076923077,1.3333333333333333,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.16166377067565918
P0582.jpg,telmacal,telmacal,telmacal,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1556546688079834
